USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0  23240 13500 ?        Ss   15:27   0:01 /sbin/init splash
dam         3836  0.0  0.1 545312 40832 ?        Sl   15:27   0:00 cinnamon-launcher
dam         3840  1.9  0.7 5382880 233640 ?      Sl   15:27   3:36 cinnamon --replace
dam         3873  0.0  0.0 379076 25088 ?        Sl   15:27   0:00 /usr/lib/x86_64-linux-gnu/xapps/xapp-sn-watcher
dam         3896  0.0  0.0 313040  6400 ?        Sl   15:27   0:00 /usr/libexec/geoclue-2.0/demos/agent
dam         3907  0.0  0.0   9812  7680 ?        S    15:27   0:00 socat -T 60 openssl-connect:server:789,cafile=/etc/epoptes/server.crt,openssl-no-sni,openssl-commonname="",interval=60,forever EXEC:bash -c \"exec -a epoptes-client sh\"
dam         3911  0.0  0.2 1187936 68972 ?       Sl   15:27   0:01 /usr/bin/nemo-desktop
dam         3920  0.0  0.1 824164 63596 ?        Sl   15:27   0:00 /usr/libexec/evolution-data-server/evolution-alarm-notify
dam         3921  0.0  0.1 395668 38140 ?        Sl   15:27   0:00 cinnamon-killer-daemon
dam         3922  0.0  0.1 556040 54780 ?        Sl   15:27   0:00 /usr/bin/python3 /usr/bin/blueman-applet
dam         3996  0.0  0.1 1275712 42496 ?       Ssl  15:27   0:00 /usr/libexec/evolution-source-registry
dam         4004  0.0  0.0  49072  8064 ?        Ss   15:27   0:00 /usr/libexec/bluetooth/obexd
dam         4033  0.0  0.0 893844 23808 ?        Ssl  15:27   0:00 /usr/libexec/evolution-calendar-factory
dam         4048  0.0  0.0 754668 30080 ?        Ssl  15:27   0:00 /usr/libexec/evolution-addressbook-factory
dam         4077  0.0  0.0 612408  8448 ?        Sl   15:27   0:00 /usr/libexec/gvfsd-trash --spawner :1.32 /org/gtk/gvfs/exec_spaw/0
dam         4090  0.0  0.0 239408  6784 ?        Ssl  15:27   0:00 /usr/libexec/gvfsd-metadata
dam         4148  0.0  0.2 1049844 95396 ?       Sl   15:28   0:00 mintUpdate
dam         4199  0.0  0.1  67204 37196 ?        S    15:28   0:00 /usr/bin/python3 /usr/share/system-config-printer/applet.py
dam         4206  0.4  0.1 496300 59792 ?        Sl   15:28   0:45 mintreport-tray
dam         4245  0.2  0.6 2815180 196640 ?      Sl   15:31   0:26 /usr/lib/virtualbox/VirtualBox
dam         4268  0.1  0.0  80728 14848 ?        S    15:31   0:14 /usr/lib/virtualbox/VBoxXPCOMIPCD
dam         4274  0.2  0.0 965580 30712 ?        Sl   15:31   0:27 /usr/lib/virtualbox/VBoxSVC --auto-shutdown
root        4373  0.0  0.0      0     0 ?        I<   15:31   0:00 [kworker/R-dio/s]
root        5695  0.0  0.0      0     0 ?        D    15:46   0:01 [kworker/u65:3+events_unbound]
dam         6288  0.0  0.0   2800  1792 ?        S    16:11   0:00 epoptes-client
root        6319  0.0  0.0      0     0 ?        I<   16:11   0:00 [kworker/R-tls-s]
root        6321  0.0  0.0   2800  1792 ?        S    16:11   0:00 epoptes-client
root        6971  0.0  0.0      0     0 ?        I    16:27   0:00 [kworker/7:0-events]
root        7480  0.0  0.0      0     0 ?        I    16:29   0:00 [kworker/6:0-events]
root        7520  0.0  0.0      0     0 ?        I    16:33   0:00 [kworker/3:2-events]
dam         7544  0.0  0.2 800092 74180 ?        Sl   16:36   0:01 /usr/bin/nemo
dam         7573  0.0  0.1 546636 44248 ?        Ssl  16:37   0:00 /usr/libexec/gnome-terminal-server
dam         7578  0.0  0.0 566812 17984 ?        Ssl  16:37   0:00 /usr/libexec/xdg-desktop-portal
dam         7583  0.0  0.0 614244  7424 ?        Ssl  16:37   0:00 /usr/libexec/xdg-document-portal
dam         7587  0.0  0.0 312228  6272 ?        Ssl  16:37   0:00 /usr/libexec/xdg-permission-store
root        7594  0.0  0.0   2704  1920 ?        Ss   16:37   0:00 fusermount3 -o rw,nosuid,nodev,fsname=portal,auto_unmount,subtype=portal -- /run/user/1001/doc
dam         7600  0.0  0.0 386568  6784 ?        Ssl  16:37   0:00 /usr/libexec/xdg-desktop-portal-xapp
dam         7618  0.0  0.0 454540 27264 ?        Ssl  16:37   0:00 /usr/libexec/xdg-desktop-portal-gtk
dam         7629  0.0  0.0  18412  9720 pts/0    Ss+  16:37   0:00 bash
dam         7842  0.6  0.6 1218207564 213332 ?   SLsl 16:37   0:46 /usr/share/code/code .
dam         7851  0.0  0.1 33793300 48128 ?      S    16:37   0:00 /usr/share/code/code --type=zygote --no-zygote-sandbox
dam         7852  0.0  0.1 33793288 48384 ?      S    16:37   0:00 /usr/share/code/code --type=zygote
dam         7854  0.0  0.0 33793312 12384 ?      S    16:37   0:00 /usr/share/code/code --type=zygote
dam         7873  0.0  0.0 33575960 3200 ?       Sl   16:37   0:00 /usr/share/code/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/dam/.config/Code/Crashpad --url=appcenter://code?aid=fba07a4d-84bd-4fc8-a125-9640fc8ce171&uid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&iid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a&sid=ffcbaf6f-6ad3-43ae-a094-29f0d95d234a --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.100.2 --annotation=lsb-release=Linux Mint 22.1 --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=34.5.1 --initial-client-fd=42 --shared-client-connection
dam         7889  1.9  0.5 34332676 176840 ?     Sl   16:37   2:14 /usr/share/code/code --type=gpu-process --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --gpu-preferences=UAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --shared-files --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         7893  0.0  0.2 33909176 71092 ?      Sl   16:37   0:02 /usr/share/code/code --type=utility --utility-sub-type=network.mojom.NetworkService --lang=es --service-sandbox-type=none --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         7909  6.8  1.4 1223122844 458320 ?   Sl   16:37   7:55 /usr/share/code/code --type=renderer --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --app-path=/usr/share/code/resources/app --enable-sandbox --enable-blink-features=HighlightAPI --js-flags=--nodecommit_pooled_pages --disable-blink-features=FontMatchingCTMigration,StandardizedBrowserZoom, --lang=es --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1761056843966887 --launch-time-ticks=4184911849 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version --vscode-window-config=vscode:d44f26d8-5573-439b-ad83-c7ce2ec90f80
dam         7970  0.1  0.3 1217895576 109864 ?   Sl   16:37   0:09 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         7996  0.1  0.3 1217878516 114136 ?   Sl   16:37   0:11 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam         8038  3.3  1.6 20499848 519064 ?     Sl   16:37   3:55 /usr/lib/firefox/firefox --private-window
dam         8129  0.0  0.0  23056  4864 ?        Sl   16:37   0:00 /usr/lib/firefox/crashhelper 8038 9 /tmp/ 10 12
dam         8356  0.5  0.1 233952 50000 ?        Sl   16:37   0:38 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41830 -prefMapHandle 1:272684 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {eca2ed46-8429-453a-b931-36a68ff2b825} -parentPid 8038 -crashReporter 5 -crashHelperPid 8129 -appDir /usr/lib/firefox/browser 1 socket
dam         8513  0.0  0.4 2512528 132596 ?      Sl   16:37   0:04 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41879 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {8b7683d8-7613-4972-9257-2aee707c98e9} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 2 tab
dam         8520  0.6  0.4 663948 144744 ?       Sl   16:37   0:46 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -prefsHandle 0:41879 -prefMapHandle 1:272684 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {6e0545e7-0330-4417-8591-2e0ec6aac118} -parentPid 8038 -crashReporter 5 -crashHelperPid 8129 -appDir /usr/lib/firefox/browser 3 rdd
dam         8615  0.0  0.4 19599964 158768 ?     Sl   16:37   0:05 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:50619 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {5fa37370-1aca-4751-9cbb-cc36b22e8c5d} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 4 tab
dam         8687  0.0  0.1 401496 53120 ?        Sl   16:37   0:00 /usr/lib/firefox/firefox-bin -contentproc -parentBuildID 20250522210034 -sandboxingKind 0 -prefsHandle 0:50714 -prefMapHandle 1:272684 -sandboxReporter 2 -chrootClient 3 -ipcHandle 4 -initialChannelId {42653a03-d8aa-4e3e-99ab-0691cd33e356} -parentPid 8038 -crashReporter 5 -crashHelperPid 8129 -appDir /usr/lib/firefox/browser 5 utility
dam         8694  0.1  0.6 2750444 207228 ?      Sl   16:37   0:08 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40781 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {7c4286a8-c687-4852-8453-8ddaaac54c14} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 6 tab
dam         8703  0.1  0.7 2748312 229440 ?      Sl   16:37   0:10 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40781 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {abdbf689-c7d0-47e2-a362-a0cfd171d4eb} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 7 tab
dam         8886  3.1  0.7 2737688 247108 ?      Sl   16:37   3:37 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40997 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {21545250-e52f-4ed3-8dec-6ec1499c665a} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 9 tab
dam        10335  0.4  0.5 6868760 175944 ?      Sl   16:39   0:30 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40997 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {994de2fb-a45b-4234-bdd5-6e8295b478df} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 11 tab
dam        10338  0.0  0.2 2436516 77280 ?       Sl   16:39   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:40997 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {d5cc1f60-1a0f-4f0f-bdfa-20ae8912c49f} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 12 tab
root       10570  0.0  0.0      0     0 ?        I    16:39   0:00 [kworker/5:0-events]
dam        11845  0.0  0.0 465320  8704 ?        Sl   16:41   0:00 /usr/libexec/gvfsd-network --spawner :1.32 /org/gtk/gvfs/exec_spaw/1
dam        11872  0.0  0.0 393512  8832 ?        Sl   16:41   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.32 /org/gtk/gvfs/exec_spaw/3
dam        12043  0.0  0.3 1217895396 105272 ?   Sl   16:41   0:02 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        12053  1.1  0.8 1219589008 284488 ?   Sl   16:41   1:16 /usr/share/code/code --type=utility --utility-sub-type=node.mojom.NodeService --lang=es --service-sandbox-type=none --dns-result-order=ipv4first --inspect-port=0 --crashpad-handler-pid=7873 --enable-crash-reporter=5cc31211-7a24-4340-a84b-f5c0e9b9b4e5,no_channel --user-data-dir=/home/dam/.config/Code --standard-schemes=vscode-webview,vscode-file --enable-sandbox --secure-schemes=vscode-webview,vscode-file --cors-schemes=vscode-webview,vscode-file --fetch-schemes=vscode-webview,vscode-file --service-worker-schemes=vscode-webview --code-cache-schemes=vscode-webview,vscode-file --shared-files=v8_context_snapshot_data:100 --field-trial-handle=3,i,12047454733203002298,4572279540778370976,262144 --enable-features=DocumentPolicyIncludeJSCallStacksInCrashReports,EarlyEstablishGpuChannel,EstablishGpuChannelAsync --disable-features=CalculateNativeWinOcclusion,SpareRendererForSitePerProcess --variations-seed-version
dam        12207  0.0  0.2 1216097656 90784 ?    Sl   16:41   0:00 /usr/share/code/code /home/dam/.vscode/extensions/mtxr.sqltools-0.28.5/dist/languageserver.js --node-ipc --clientProcessId=12053
dam        12245  0.0  0.2 1216097572 80160 ?    Sl   16:41   0:00 /usr/share/code/code /usr/share/code/resources/app/extensions/json-language-features/server/dist/node/jsonServerMain --node-ipc --clientProcessId=12053
dam        12372  4.7  4.2 9840640 1365824 ?     Sl   16:41   5:19 /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/jre/21.0.8-linux-x86_64/bin/java --add-modules=ALL-SYSTEM --add-opens java.base/java.util=ALL-UNNAMED --add-opens java.base/java.lang=ALL-UNNAMED --add-opens java.base/sun.nio.fs=ALL-UNNAMED -Declipse.application=org.eclipse.jdt.ls.core.id1 -Dosgi.bundles.defaultStartLevel=4 -Declipse.product=org.eclipse.jdt.ls.core.product -Djava.import.generatesMetadataFilesAtProjectRoot=false -DDetectVMInstallationsJob.disabled=true -Dfile.encoding=utf8 -XX:+UseParallelGC -XX:GCTimeRatio=4 -XX:AdaptiveSizePolicyWeight=90 -Dsun.zip.disableMemoryMapping=true -Xmx2G -Xms100m -Xlog:disable -javaagent:/home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/lombok/lombok-1.18.39-4050.jar -XX:+HeapDumpOnOutOfMemoryError -XX:HeapDumpPath=/home/dam/.config/Code/User/workspaceStorage/ca56af9bd17edf0d0b22e3fedeb05d43/redhat.java -Daether.dependencyCollector.impl=bf -jar /home/dam/.vscode/extensions/redhat.java-1.46.0-linux-x64/server/plugins/org.eclipse.equinox.launcher_1.7.0.v20250519-0528.jar -configuration /home/dam/.config/Code/User/globalStorage/redhat.java/1.46.0/config_linux -data /home/dam/.config/Code/User/workspaceStorage/ca56af9bd17edf0d0b22e3fedeb05d43/redhat.java/jdt_ws --pipe=/run/user/1001/lsp-e24266ffe223d3864e16d0f4d3c898a2.sock
root       12689  0.0  0.0      0     0 ?        I    16:41   0:00 [kworker/11:1-events]
root       13691  0.0  0.0      0     0 ?        I    16:43   0:00 [kworker/0:2-events]
dam        14163  0.0  0.0  18532  9720 pts/1    Ss+  16:43   0:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
root       16983  0.0  0.1 483800 42736 ?        Ssl  16:46   0:00 /usr/libexec/fwupd/fwupd
root       31876  0.0  0.0      0     0 ?        I    17:09   0:00 [kworker/1:1-events]
dam        32272  0.0  0.2 2437316 77184 ?       Sl   17:09   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41049 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {db47635e-e96e-4160-8142-cf2e3c13f9a7} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 13 tab
dam        33117  0.0  0.2 2437316 77824 ?       Sl   17:10   0:00 /usr/lib/firefox/firefox-bin -contentproc -isForBrowser -prefsHandle 0:41049 -prefMapHandle 1:272684 -jsInitHandle 2:245828 -parentBuildID 20250522210034 -sandboxReporter 3 -chrootClient 4 -ipcHandle 5 -initialChannelId {64a98106-f270-4b49-865c-98504cd2d114} -parentPid 8038 -crashReporter 6 -crashHelperPid 8129 -greomni /usr/lib/firefox/omni.ja -appomni /usr/lib/firefox/browser/omni.ja -appDir /usr/lib/firefox/browser 14 tab
root       35238  0.0  0.0      0     0 ?        I<   17:13   0:00 [kworker/u68:0-ttm]
root       44918  0.0  0.0      0     0 ?        I    17:29   0:00 [kworker/7:2-cgroup_destroy]
root       50840  0.0  0.0      0     0 ?        I    17:38   0:00 [kworker/3:0-events]
root       52861  0.0  0.0      0     0 ?        I    17:41   0:00 [kworker/9:1-events]
root       52862  0.0  0.0      0     0 ?        I    17:41   0:00 [kworker/10:0-events]
root       54181  0.0  0.0      0     0 ?        I    17:44   0:00 [kworker/11:2-cgroup_destroy]
root       56946  0.0  0.0      0     0 ?        I    17:47   0:00 [kworker/8:1-events]
root       57198  0.0  0.0      0     0 ?        I<   17:48   0:00 [kworker/u68:3-ttm]
root       57431  0.0  0.0      0     0 ?        I    17:48   0:01 [kworker/u64:3-sdma0]
root       57449  0.0  0.0      0     0 ?        I<   17:48   0:00 [kworker/u69:3-ttm]
root       61481  0.0  0.0      0     0 ?        I    17:54   0:00 [kworker/1:2-events]
root       61482  0.0  0.0      0     0 ?        I    17:54   0:00 [kworker/10:1-rcu_par_gp]
root       61483  0.0  0.0      0     0 ?        I    17:54   0:00 [kworker/9:0-events]
root       64965  0.0  0.0      0     0 ?        I    17:59   0:00 [kworker/6:1-cgroup_destroy]
root       69270  0.0  0.0      0     0 ?        I    18:05   0:00 [kworker/u64:1-sdma0]
root       71063  0.0  0.0      0     0 ?        I    18:08   0:00 [kworker/u66:1-events_freezable_power_]
root       71249  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/0:0-cgroup_destroy]
root       71301  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/4:0-events]
root       71465  0.0  0.0      0     0 ?        I    18:09   0:00 [kworker/2:2]
root       75182  0.0  0.0      0     0 ?        I    18:14   0:00 [kworker/u66:4-events_unbound]
root       75747  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/8:2]
root       75760  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/5:2]
root       76004  0.0  0.0      0     0 ?        I    18:15   0:00 [kworker/u65:0-events_unbound]
root       77931  0.0  0.0      0     0 ?        I    18:18   0:00 [kworker/u64:0-comp_1.2.0]
root       79744  0.0  0.0      0     0 ?        I    18:21   0:00 [kworker/u65:1-events_unbound]
root       81168  0.0  0.0      0     0 ?        I    18:23   0:00 [kworker/u66:0-flush-8:16]
root       84260  0.0  0.0      0     0 ?        I    18:27   0:00 [kworker/4:1-cgroup_destroy]
root       85079  0.0  0.0      0     0 ?        I    18:29   0:00 [kworker/u66:2-events_unbound]
root       85530  0.0  0.0      0     0 ?        I    18:29   0:00 [kworker/u64:2-gfx_low]
root       86268  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/0:1-events]
root       86574  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/7:1-cgroup_destroy]
root       86772  0.0  0.0      0     0 ?        I    18:30   0:00 [kworker/u66:3-events_power_efficient]
dam        88149  0.6  0.0  18532  9856 pts/2    Ss   18:33   0:00 /usr/bin/bash --init-file /usr/share/code/resources/app/out/vs/workbench/contrib/terminal/common/scripts/shellIntegration-bash.sh
dam        88328 54.0  0.4 11877920 135000 pts/2 Sl+  18:33   0:03 /usr/lib/jvm/java-17-openjdk-amd64/bin/java @/tmp/cp_36xbi75b3pupqrsx8h42w26dy.argfile org.formacion.procesos.ProcesosServiciosApplication
dam        88478  0.0  0.0   2804  1536 pts/2    S+   18:33   0:00 sh -c ps  aux> mis_procesos.txt
dam        88479  100  0.0  16492  4736 pts/2    R+   18:33   0:00 ps aux
